source,key,site,price,name,event,link
findprice,娘家大紅麴,ETMall東森購物網,"$ 15,480",【娘家】大紅麴六盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gcw3gk7g/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Her森森購物網,"$ 15,480",【娘家】大紅麴六盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gm3g6gwf/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,ETMall東森購物網,"$ 30,960",【娘家】大紅麴12盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/g3sd2stm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,Her森森購物網,"$ 30,960",【娘家】大紅麴12盒組(30粒/盒),"['', '']",https://www.findprice.com.tw/go/gss8fma8/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 愛兒麗婦幼用品,"$ 13,380",娘家大紅麴30粒/盒X6盒★愛兒麗婦幼用品★,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gvzdkx38/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 衛立兒生活館,"$ 13,380",娘家大紅麴30粒/盒X6盒★衛立兒生活館★,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gxx7g48i/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 24h購物,"$ 15,481",★Pi錢包刷Pi卡最高11%娘家大紅麴膠囊 30粒裝/盒 x6盒【官方直營】,"['', '']",https://www.findprice.com.tw/go/g2aaa8y3/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,樂天市場 - 安康藥妝,"$ 24,600",揪團下殺一盒只要2050元｜娘家大紅麴膠囊 30入/盒X12盒｜公司貨-原廠授權之銷售通路《刷樂天卡滿$5000賺10%點數回饋》,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gr5krx5u/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,娘家大紅麴,PChome 商店街 - 莘莘藥局 美容藥妝店,"$ 24,000",(買10送1)娘家大紅麴30粒,"['', '']",https://www.findprice.com.tw/go/g5ca4uhk/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E5%A4%A7%E7%B4%85%E9%BA%B4
findprice,格瑞空氣清淨機,Yahoo奇摩購物中心,"$ 22,800",格瑞空氣清淨機-白 / SNQ國家品質標章防疫認證產品,"['', '']",https://www.findprice.com.tw/go/gd7dq3sy/?s=0&t=1&f=d&k=%E6%A0%BC%E7%91%9E%20%E7%A9%BA%E6%B0%A3%20%E6%B8%85%E6%B7%A8%E6%A9%9F
findprice,格瑞空氣清淨機,Yahoo奇摩購物中心,"$ 22,800",格瑞空氣清淨機-灰 / SNQ國家品質標章防疫認證產品,"['', '']",https://www.findprice.com.tw/go/g875e67q/?s=0&t=1&f=d&k=%E6%A0%BC%E7%91%9E%20%E7%A9%BA%E6%B0%A3%20%E6%B8%85%E6%B7%A8%E6%A9%9F
findprice,格瑞空氣清淨機,Yahoo奇摩超級商城 - 健康優購網,"$ 22,800",格瑞空氣淨化清淨機-白色/SNQ國家品質標章 防疫認證產品,"['', '']",https://www.findprice.com.tw/go/g46uvbst/?s=0&t=1&f=d&k=%E6%A0%BC%E7%91%9E%20%E7%A9%BA%E6%B0%A3%20%E6%B8%85%E6%B7%A8%E6%A9%9F
findprice,格瑞空氣清淨機,Yahoo奇摩超級商城 - 健康優購網,"$ 22,800",格瑞空氣淨化清淨機-鐵灰色/SNQ國家品質標章 防疫認證產品,"['', '']",https://www.findprice.com.tw/go/gip3uj7c/?s=0&t=1&f=d&k=%E6%A0%BC%E7%91%9E%20%E7%A9%BA%E6%B0%A3%20%E6%B8%85%E6%B7%A8%E6%A9%9F
findprice,格瑞空氣清淨機,Yahoo奇摩超級商城 - 特力屋,"$ 34,800",格瑞 SHEN 恆壓電融式空氣清淨機(終身零耗材)(時尚版鐵灰),"['', '']",https://www.findprice.com.tw/go/gnnqfkam/?s=0&t=1&f=d&k=%E6%A0%BC%E7%91%9E%20%E7%A9%BA%E6%B0%A3%20%E6%B8%85%E6%B7%A8%E6%A9%9F
findprice,格瑞空氣清淨機,蝦皮購物 - mia925705,"$ 30,000",格瑞空氣清淨機（不需耗材）,"['', '']",https://www.findprice.com.tw/go/gdyfaqp5/?s=0&t=1&f=d&k=%E6%A0%BC%E7%91%9E%20%E7%A9%BA%E6%B0%A3%20%E6%B8%85%E6%B7%A8%E6%A9%9F
findprice,格瑞空氣清淨機,蝦皮商城 - 健康優購網,"$ 22,800",格瑞空氣淨化清淨機/SNQ國家品質標章 防疫認證產品(5/27開始出貨),"['活動\n蝦皮7.7夏日免運節 領6張免運券', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gh4y9c68/?s=0&t=1&f=d&k=%E6%A0%BC%E7%91%9E%20%E7%A9%BA%E6%B0%A3%20%E6%B8%85%E6%B7%A8%E6%A9%9F
findprice,娘家滴雞精,Yahoo奇摩超級商城 - 屈臣氏Watsons,"$ 1,786",娘家滴雞精10入,"['', '']",https://www.findprice.com.tw/go/gg8gnt72/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,屈臣氏網路商店,"$ 1,786",娘家 娘家滴雞精10入,"['', '']",https://www.findprice.com.tw/go/gid86228/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,SuperBuy市集,"$ 1,786",娘家滴雞精10入1盒95折,"['', '']",https://www.findprice.com.tw/go/gx52wz7a/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,7-ELEVEN線上購物中心,"$ 1,786",【娘家】滴雞精 (一盒10入),"['', '']",https://www.findprice.com.tw/go/gfuheu3u/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 1,786",【娘家】嚴選冷凍滴雞精10入組,"['', '']",https://www.findprice.com.tw/go/gtdsvjjm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩購物中心,"$ 2,546",娘家常溫滴雞精16入,"['', '']",https://www.findprice.com.tw/go/gyrxp3e8/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩購物中心,"$ 1,692",娘家冷凍滴雞精(坐月子.病後保養) 10包/盒,"['', '']",https://www.findprice.com.tw/go/gvsv33eg/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,friDay購物,"$ 2,546",娘家常溫滴雞精16入/盒,"['活動\n8周年生日慶，最高回饋50%', '']",https://www.findprice.com.tw/go/g7fmtsim/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 1,786",【娘家】嚴選冷凍滴雞精 11入(娘家),"['', '']",https://www.findprice.com.tw/go/gn54ey3n/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩超級商城 - 屈臣氏Watsons,"$ 3,116",娘家滴雞精20入,"['', '']",https://www.findprice.com.tw/go/gtvv3irh/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩超級商城 - 健康優購網,"$ 2,952",娘家 滴雞精 (20入),"['', '']",https://www.findprice.com.tw/go/gmrhaaiv/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩購物中心,"$ 2,546",娘家常溫滴雞精16入 (50ml/入),"['', '']",https://www.findprice.com.tw/go/gdqby3nd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩超級商城 - 安康藥妝,"$ 2,399",娘家 常溫滴雞精(50mlX16包/盒),"['', '']",https://www.findprice.com.tw/go/gdybk322/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,屈臣氏網路商店,"$ 3,116",娘家 娘家滴雞精20入,"['', '']",https://www.findprice.com.tw/go/gw5u9a6u/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,樂天市場 - 橘子藥美麗,"$ 2,680",娘家 存元堂 滴雞精 滴鷄精 16入,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/ga6v2ued/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 4,590",【娘家】嚴選冷凍滴雞精 33入momo獨家雙盒組(65ml/包),"['', '']",https://www.findprice.com.tw/go/g5aqp7nx/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩購物中心,"$ 3,152",娘家冷凍滴雞精20入,"['', '']",https://www.findprice.com.tw/go/gx5ifizx/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 2,886",【娘家】嚴選冷凍滴雞精 20入組,"['', '']",https://www.findprice.com.tw/go/gsf8ibes/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,樂天市場 - 森活中西藥局,"$ 1,980",藥局💊現貨 娘家系列 常溫滴雞精 大紅麴 益生菌 好茯敏,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gvdy94n5/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩超級商城 - 仁仁保健藥妝,"$ 2,680",娘家 存元堂 滴雞精 滴鷄精 16入,"['', '']",https://www.findprice.com.tw/go/g3aid22w/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,7-ELEVEN線上購物中心,"$ 3,116",【娘家】滴雞精 (一盒20入),"['', '']",https://www.findprice.com.tw/go/gci7asz3/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,friDay購物,"$ 1,296",娘家熬滴雞精12入 美鳳有約.元氣加油站推薦,"['活動\n8周年生日慶，最高回饋50%', '']",https://www.findprice.com.tw/go/g4whayzb/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,SuperBuy市集,"$ 3,116",娘家滴雞精20入1盒95折,"['', '']",https://www.findprice.com.tw/go/gj7ndn3k/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 16,740",【娘家】嚴選優質滴雞精 120包超值組(娘家),"['', '']",https://www.findprice.com.tw/go/gau7yhym/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,SuperBuy市集,"$ 3,384",娘家滴雞精10入2盒9折,"['', '']",https://www.findprice.com.tw/go/gkv9qhe2/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 3,434",【娘家】常溫滴雞精12入2盒組(50ml/入),"['', '']",https://www.findprice.com.tw/go/gj58ecgn/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 3,836",【娘家】常溫滴雞精獨家28入雙盒組/50ml/入(週期購),"['', '']",https://www.findprice.com.tw/go/gix5ij5c/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 5,173",【娘家】常溫滴雞精12入3盒組(50ml/入),"['', '']",https://www.findprice.com.tw/go/gihntr7y/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩超級商城 - 杏一健康生活館,"$ 3,636",娘家 常溫滴雞精12入 2盒特規組【杏一】,"['', '']",https://www.findprice.com.tw/go/grxpvbs9/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,friDay購物,"$ 4,824",娘家 常溫滴雞精16入/盒(兩盒組),"['活動\n8周年生日慶，最高回饋50%', '']",https://www.findprice.com.tw/go/gfc28cs3/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩購物中心,"$ 1,880",娘家 滴雞精(65ml/包 ，10入/盒) ，冷凍配送 【杏一】,"['', '']",https://www.findprice.com.tw/go/ggagg6ij/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo摩天商城 - 專品藥局,"$ 1,450",王朝 原味滴雞精 10包入 (低溫運送，同娘家、老協珍) 專品藥局【2007424】,"['', '']",https://www.findprice.com.tw/go/g5664a2n/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩超級商城 - 專品藥局,"$ 2,880",王朝美麗四物滴雞精 20包入(低溫運送 同娘家、老協珍) 專品藥局【2009090】,"['', '']",https://www.findprice.com.tw/go/g62k9e6n/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Yahoo奇摩購物中心,$ 599,娘家廚房x來萬傳盛‧滴雞精水餃(25g*8入/盒，共3盒),"['', '']",https://www.findprice.com.tw/go/g84qjzxd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,SuperBuy市集,"$ 8,880",娘家滴雞精60入,"['', '']",https://www.findprice.com.tw/go/g48nfiv7/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,PChome 商店街 - 立赫藥局,"$ 1,862",娘家 存元堂滴雞精 50ml x12入 常溫 公司貨【立赫藥局】999999,"['', '']",https://www.findprice.com.tw/go/gm74aurx/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 1,786",娘家滴雞精10入,"['', '']",https://www.findprice.com.tw/go/gkm78cyz/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 1,786",娘家滴雞精10入,"['', '']",https://www.findprice.com.tw/go/g32vpcbv/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 1,692",娘家冷凍滴雞精10包/65ml/包,"['', '']",https://www.findprice.com.tw/go/gyrfif8w/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,鮮拾,"$ 2,680",【娘家】常溫滴雞精16入,"['', '']",https://www.findprice.com.tw/go/gijd2np5/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 1,786",娘家冷凍滴雞精10包/65ml/包,"['', '']",https://www.findprice.com.tw/go/gmhujzzf/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,大潤發網路購物中心,"$ 2,086",娘家常溫滴雞精50ml*12入,"['', '']",https://www.findprice.com.tw/go/g8ix3esz/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Her森森購物網,"$ 1,786",【娘家】冷凍滴雞精10入(65ml/入),"['', '']",https://www.findprice.com.tw/go/gsmde44w/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,ETMall東森購物網,"$ 1,786",【娘家】冷凍滴雞精10入(65ml/入),"['', '']",https://www.findprice.com.tw/go/giemt77m/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,蝦皮商城 - 屈臣氏Watsons,"$ 2,546",娘家常溫滴雞精16入,"['活動\n蝦皮7.7夏日免運節 領6張免運券', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/g4a48cqh/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,樂天市場 - 屈臣氏Watsons,"$ 2,546",娘家常溫滴雞精16入,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g2e5gpiq/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,蝦皮商城 - 康是美Cosmed,"$ 2,680",娘家常溫滴雞精16入,"['活動\n蝦皮7.7夏日免運節 領6張免運券', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/g3qv3wvm/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,屈臣氏網路商店,"$ 2,546",娘家 娘家常溫滴雞精16入,"['', '']",https://www.findprice.com.tw/go/gt98ekjb/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,樂天市場 - 均福藥局,"$ 2,546",娘家-常溫滴雞精-16入/盒,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g3sy2fbv/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,蝦皮商城 - 大潤發 RT-MART,"$ 2,086",娘家常溫滴雞精50mlX12入 【大潤發】,"['活動\n蝦皮7.7夏日免運節 領6張免運券', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gnmb4cnz/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,7-ELEVEN線上購物中心,"$ 2,546",【娘家】常溫滴雞精16入1盒組,"['', '']",https://www.findprice.com.tw/go/guxdijpb/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,鮮拾,"$ 3,280",【娘家】滴雞精65ml*20入,"['', '']",https://www.findprice.com.tw/go/gu2dnftd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,SuperBuy市集,"$ 2,546",娘家滴雞精16入1盒95折-常溫,"['', '']",https://www.findprice.com.tw/go/gfujhkvd/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,friDay購物,"$ 2,680",【娘家】常溫滴雞精禮盒16包入,"['活動\n8周年生日慶，最高回饋50%', '']",https://www.findprice.com.tw/go/gekd4w9a/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 2,546",娘家常溫滴雞精16包/50ml/包,"['', '']",https://www.findprice.com.tw/go/g78qppz5/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 2,546",娘家常溫滴雞精16包/50ml/包,"['', '']",https://www.findprice.com.tw/go/gh88g6nv/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 2,546",娘家常溫滴雞精16包/50ml/包,"['', '']",https://www.findprice.com.tw/go/ghstz7e4/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 2,546",娘家常溫滴雞精16包/50ml/包,"['', '']",https://www.findprice.com.tw/go/g8w5w9sz/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,蝦皮商城 - 大樹健康購物網(大樹藥局線上),"$ 2,546",娘家 常溫滴雞精 12入/16入 大樹,"['活動\n蝦皮7.7夏日免運節 領6張免運券', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/g4i94ekf/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,樂天市場 - 全球藥局,"$ 2,546",娘家 常溫滴雞精禮盒 16入 全球藥局,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/g7eqxjxf/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Her森森購物網,"$ 2,546",娘家常溫滴雞精16入(50ml/入).,"['', '']",https://www.findprice.com.tw/go/gy5gijmv/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,ETMall東森購物網,"$ 2,546",娘家常溫滴雞精16入(50ml/入).,"['', '']",https://www.findprice.com.tw/go/gca8andq/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,蝦皮商城 - 健康優購網,"$ 2,546",娘家 常溫滴雞精16入 (50ml/入),"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/g68g2e4g/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,ETMall東森購物網,"$ 2,546",【娘家】常溫滴雞精16入(50ml/入),"['', '']",https://www.findprice.com.tw/go/g2ix5shn/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,Her森森購物網,"$ 2,546",【娘家】常溫滴雞精16入(50ml/入),"['', '']",https://www.findprice.com.tw/go/gcymhqb2/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,蝦皮商城 - 杏一健康生活館,"$ 2,680",娘家 常溫滴雞精 (16入/盒)【杏一】,"['活動\n7.7夏日免運節-商城85折，全站滿額送', '折扣\n6月薪客滿299折150  折扣碼：IA202206 複製折扣碼 ']",https://www.findprice.com.tw/go/gq5ur964/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,樂天市場 - 禾藥局,"$ 2,680",禾藥局-娘家滴雞精禮盒50ml*16包入,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/gt52nhwr/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,momo購物網,"$ 2,546",【娘家】常溫滴雞精 16入組(50ml/入),"['', '']",https://www.findprice.com.tw/go/g3nv9uf4/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,樂天市場 - KICKICK藥妝婦嬰生活館,"$ 2,699",娘家 常溫滴雞精16入 - 045527,"['活動\n樂天購物市集 指定店家 天天領券現領現折', '']",https://www.findprice.com.tw/go/ga8nrhw7/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
findprice,娘家滴雞精,博客來,"$ 2,952",娘家冷凍滴雞精20包/65ml/包,"['', '']",https://www.findprice.com.tw/go/gbyvzxpx/?s=0&t=1&f=d&k=%E5%A8%98%E5%AE%B6%20%E6%BB%B4%20%E9%9B%9E%E7%B2%BE
